Latitude,Longitude,temperature,humidity,rain
20.64793578,75.79710595,28.09,45.91,3.093147159
20.67786617,74.04849074,25.28,44.37,1.620977924
20.86850749,84.55596024,27.7,47.61,3.906577216
20.74965694,76.98098876,25.62,48.85,2.200482345
20.62826124,83.75007629,28.6,42.22,4.175538116
20.67671822,77.9767428,28.54,50.66,2.54356759
20.73168886,83.77476077,28.27,46.73,4.175538116
20.78624521,83.97408063,25.55,54.44,3.294080918
20.7456283,79.4788379,30.88,46.68,4.45952695
20.76947881,75.5660037,25.83,39.66,3.102155735
20.78419924,80.62617708,29.7,50.61,2.882310388
20.69856915,86.99960597,28.96,51.84,4.522597384
20.65411161,86.63273044,25.79,53.56,4.455301202
20.7716032,82.2566914,26.64,45.04,3.819366684
20.7301021,80.54768922,30.19,48.69,2.69738809
20.6714674,80.53062412,31.62,41.8,2.69738809
20.68721513,85.128818,29.03,41.8,4.341672744
20.7152379,79.86815338,27.92,45.89,4.340229653
20.65131574,73.93312443,28.97,51.34,1.620977924
20.83999015,75.00624107,27.43,53.48,3.108930986
20.8192125,81.84398367,24.03,49.04,2.727254083
20.73435075,80.44553017,28.04,56.93,2.69738809
20.69765518,76.36320715,26.28,47.93,2.17023904
20.78739442,77.37220143,31.6,44.17,1.909704827
20.81568758,75.16993663,27.1,45.36,2.919881788
20.70862449,85.86795359,27.43,46.35,5.544260252
20.7805513,76.52513422,27.01,43.86,2.05395388
20.66533822,86.77931399,36.27,35.9,4.455301202
20.77443374,74.76865114,28.87,50.1,2.881780726
20.80938001,82.16750268,30.59,48.04,3.819366684
20.65209005,83.55126632,26.07,51.13,5.510524324
20.63644469,73.57152894,34.63,48.71,7.582221719
20.86597416,75.22480488,27,37.14,2.919881788
20.77909562,74.47989344,28.31,44.9,2.373845271
20.72171959,80.52491064,28.85,49.35,2.69738809
20.84111543,86.10469976,23.79,44.12,4.780393785
20.76212431,85.8311473,29.52,46.2,5.544260252
20.66606489,78.82872463,27.41,40.97,2.877958711
20.7736425,78.55408669,27.52,46.25,2.483560569
20.68383381,81.29276937,32.1,52.34,3.412406386
20.66790933,82.02818453,29.67,44.29,2.934874598
20.70065023,85.12659989,26.1,45.16,4.341672744
20.79751029,76.96678081,30.46,48.56,2.200482345
20.63347949,81.48695622,32.12,46.09,3.183545076
20.7734225,76.23552385,31.08,52.66,2.17023904
20.81485052,76.8090679,23.53,42.91,2.275190995
20.77384687,75.72508982,28.28,38.87,3.093147159
20.73198848,79.10914236,24.23,34.95,3.790047816
20.66362205,81.72644666,28.46,46.35,2.727254083
20.73175199,71.07685643,27.6,49.1,2.849226536
20.74132813,87.04100476,31.29,42.13,4.522597384
20.64481169,77.50259265,31.88,45.92,1.936763508
20.69564755,79.5386679,29.61,38.93,4.45952695
20.80641174,78.19317712,32.4,34.13,2.47412096
20.71237909,77.86209851,29.33,52.62,2.19773909
20.69797682,74.45582754,28.82,39,2.373845271
20.71888868,72.80918777,25.68,53.78,6.64004852
20.86228384,82.51022377,26.59,43.07,4.075698945
20.68914842,85.13140659,33.59,44.99,4.341672744
20.68733006,80.68753408,29.38,49.25,2.882310388
20.79070423,77.52882168,27.61,44.71,1.936763508
20.68349376,85.93121411,27.36,40.24,4.780393785
20.73212729,78.33870122,27.73,46.83,2.47412096
20.83066496,73.46540213,32.46,44.07,7.582221719
20.69278273,81.31883063,28.25,44.1,3.412406386
20.76467285,86.1715327,32.72,44.03,4.465870689
20.84482625,79.38246924,25.42,48.39,4.45952695
20.82240759,85.59811378,30.94,45.77,4.596728836
20.8430024,78.97812531,26.89,48.5,3.790047816
20.87407893,83.0157275,23.11,45.59,4.660906361
20.74846737,73.49411859,25.57,50.95,7.582221719
20.65182699,78.06534443,27.12,58.8,2.54356759
20.66146581,70.91282621,28.99,53.93,2.849226536
20.76175756,82.86127506,31.54,55.99,3.995794594
20.77870392,72.93379801,26.21,45.84,6.708903592
20.62925718,84.59629003,30.33,45.16,3.906577216
20.69905688,78.03044717,26.09,50.67,2.54356759
20.7026652,83.94142686,27.32,42.88,3.294080918
20.84326207,86.5589006,26.91,48.91,4.148047576
20.64341255,87.09722127,29.84,37.12,4.522597384
20.71244563,78.61610755,27.04,50.04,2.483560569
20.74593458,80.23453245,34.28,38.42,4.620763995
20.73742463,87.08622082,28.23,41.95,4.522597384
20.68712723,85.4268158,32.69,43.6,4.596728836
20.72133803,83.54089392,26.9,49.81,5.510524324
20.85633273,85.20910778,30.49,44.36,4.341672744
20.6378573,77.68038585,26.95,44.37,2.19773909
20.88355907,78.98393037,30.68,46.45,3.664632493
21.04490278,73.33538909,24.7,52.14,5.618149327
20.90987963,73.41393637,35,50.05,5.136790873
20.92746884,82.4089666,27.1,50.01,3.877413004
20.8839893,70.42995084,24.94,40.27,4.276659337
21.0339091,78.6129017,30.5,56.32,2.696425126
21.08020409,76.25326298,27.37,42.96,2.075747686
20.97087655,82.40420669,30.18,48.44,3.877413004
21.01549598,80.11382823,24.03,39.78,3.340660937
21.09918709,79.63373749,30.3,55.33,3.483380464
21.04783717,74.321296,24.75,46.25,2.434568583
21.03645419,76.09229295,28.85,54.04,2.67602825
20.8904384,78.7585391,32.92,43.33,2.885312561
21.01746737,86.06411557,31.15,40.98,4.559469504
20.96212761,73.23394113,25.12,52.8,5.618149327
20.97382457,81.89773786,26.03,52.45,3.691781728
20.9154712,70.37637618,33.54,51.23,4.276659337
20.93627181,86.55128078,28.62,37.97,3.974307875
20.89793574,86.37628556,32.7,47.6,3.974307875
20.97385018,81.24091521,29.84,45.99,3.436212376
20.91195289,75.18027431,28.48,38.25,2.503729833
20.90050625,82.11929309,25.19,46.49,3.691781728
21.05136525,72.76738493,25.17,50.08,5.665102688
20.97326143,76.51026053,28.44,43.05,2.47565406
20.90915903,79.18095974,26.13,34.79,3.939537343
21.10357077,78.57533744,30.41,44.83,2.696425126
20.92681402,79.17428626,32.07,48.58,3.939537343
20.96543699,86.47982101,23.45,57.53,3.974307875
21.1001965,70.85468704,28.97,38.91,3.592241997
21.05875901,69.96059183,27.92,53.66,3.38626335
21.12015959,77.78363512,33.19,47.71,2.080439725
20.88179255,70.43372323,29.01,46.32,4.276659337
20.98110588,81.7734593,30.02,41.95,3.232945279
20.92274343,76.50854412,31.3,44.88,2.47565406
20.89123283,84.32844713,34.23,44.36,3.418920129
21.11489346,84.57340432,27.51,39.81,3.898807129
20.95483023,78.60813876,27.56,40.92,2.696425126
20.98221089,84.39723585,29.01,45.56,3.898807129
20.98655673,76.34572659,29.29,40.5,2.075747686
20.96871939,81.02526784,27.64,36.84,2.767974055
21.09038775,81.79180889,29.18,49.09,3.232945279
20.87643906,82.86054135,30.28,51.15,3.702191798
20.88679458,80.81226001,26.69,45,2.373132919
21.03744282,80.87330123,27.05,40.85,2.373132919
21.11211655,75.29845228,25.28,45.98,2.503729833
21.00281857,74.27360513,27.97,44.85,2.434568583
20.98245222,81.72003427,25.08,43.8,3.232945279
21.0442052,73.06116012,29.83,53.32,5.380761377
20.91354991,70.45956658,20.79,43.58,4.276659337
21.12058734,83.69456014,29.54,46.59,4.544967029
21.08903454,70.4286051,25.28,46.3,4.276659337
20.96067638,80.97759489,26.43,43.39,2.767974055
21.04871713,74.56537877,27.04,46.34,2.665200166
20.8954415,71.22979829,24.71,43.18,2.556489341
21.01068383,76.18237049,25.22,45.28,2.075747686
21.03121204,82.67353722,28.15,46.91,3.702191798
20.90013946,73.96303547,26.18,50.81,2.354918292
20.90061083,80.68694764,30.83,50.84,2.373132919
20.93775816,70.81302113,33.98,51.41,3.592241997
21.0658086,72.83460959,27.43,47.63,5.665102688
21.00482639,82.91431872,33.33,51.56,3.949810291
21.02790118,83.36922294,29.42,39.55,4.479801442
20.99091007,77.8061148,30.45,46.61,2.080439725
21.06904323,75.23196901,29.79,51.41,2.503729833
21.03199873,78.89152668,31.35,50.49,3.664632493
21.08984677,74.09919335,26.63,43.94,2.354918292
20.931232,83.7574917,27.85,44.03,4.544967029
21.09823739,81.11042086,29.72,48.64,2.767974055
21.00742118,70.78969077,27.93,43.47,3.592241997
21.03031909,73.98662981,23.96,43.63,2.354918292
21.01930499,86.40618133,31.99,38.65,3.974307875
21.04017717,73.187845,28,40.85,5.618149327
20.90990221,82.88138557,26.59,50.03,3.949810291
21.11653007,81.00127207,28.82,44.1,2.767974055
20.90083941,86.69403312,26.71,55.89,4.132016254
20.88571797,74.53875503,27.74,55.8,2.665200166
20.92230233,76.76190216,25.34,46.17,2.508244575
21.01966543,71.41181807,27.01,40.66,3.010961347
20.98988921,73.23458568,31.47,41.8,5.618149327
21.11916336,76.94547688,33.59,43.81,2.318126196
20.96660193,77.21763821,28.62,42.76,1.923722631
20.98849399,70.23342131,26.61,49.19,3.005956984
20.88223257,80.07054259,28.46,50,3.340660937
20.92583691,82.15339706,37.41,55.45,3.862669518
20.97251386,76.34657489,25.59,44.02,2.075747686
20.88618311,84.74846183,25.51,50.11,4.13785801
21.04991844,84.38184919,25.75,43.69,3.898807129
20.92088627,84.06673155,32.62,46.43,4.538443437
21.05534714,75.32785871,30.34,48.04,2.503729833
21.06309173,77.45220177,31.08,37.69,1.957362459
20.92769928,83.37217537,24.96,52.77,4.479801442
20.95443046,75.2182343,33.52,46.48,2.503729833
20.9256401,73.21779537,33.8,40.99,5.618149327
20.89922318,75.6311291,27.6,51.22,2.97132308
21.02576942,82.85340486,28.79,51.78,3.702191798
21.06221755,77.30486646,26.92,48.91,1.923722631
21.04527662,82.34635622,31.47,46.61,3.862669518
21.00571773,71.19665038,29.98,38.38,2.556489341
21.12496462,73.12767649,27.66,44.78,5.618149327
20.9881619,82.90923271,27.15,31.17,3.949810291
21.00955109,82.62409339,22.86,46.68,3.877413004
20.95444502,79.49050967,32.07,57.14,3.638684788
20.90162826,75.56995242,24.69,51,2.62046002
20.99556237,73.48761041,24.61,39.28,5.136790873
20.96538046,82.37761828,31.12,55.91,3.877413004
20.98863004,84.17646742,28.06,49.2,3.418920129
20.9091865,84.96130429,32.21,47.77,3.330569431
20.89485766,81.84828816,24.73,44.2,3.232945279
21.09622213,71.22229899,34.28,51.17,2.556489341
21.00942817,76.97889511,27.03,37.63,2.318126196
20.87504858,77.98746326,28.73,43.82,2.274395954
20.97079285,77.53542595,31.01,49.24,1.957362459
20.90755833,76.07437564,28.4,39.62,2.67602825
20.89772608,84.41951711,27.72,46.04,3.898807129
20.92261621,79.2005916,25.83,43.04,3.939537343
21.08004405,72.83401945,28.46,43.54,5.665102688
20.91036759,81.76551435,26.91,46.92,3.232945279
21.06707912,79.32101565,23.62,34.45,3.939537343
21.09392387,82.63861418,30.05,47.15,3.702191798
21.0070379,84.09783556,28.69,49.73,4.538443437
21.0636544,72.94585025,27.97,49.37,5.380761377
20.97187998,75.55400748,29.11,40.49,2.62046002
21.07610719,84.84334783,27.08,39.27,4.13785801
21.0412837,85.76130371,28.26,38.26,4.935263851
20.88480796,73.42007184,27.89,45.76,5.136790873
21.09985498,81.7009272,25.77,54.38,3.232945279
20.91896282,86.67835107,29.99,54.34,4.132016254
21.00516798,79.75341741,35.22,47.51,3.483380464
21.02109356,82.93631426,30.11,52.12,3.949810291
20.93551504,81.64077033,31.31,51.21,3.232945279
20.98223383,77.71674839,30.04,41.41,2.080439725
21.11662361,79.21734258,31.67,43.46,3.939537343
20.95826921,85.13511809,29.42,46.55,4.084605656
21.05139392,86.14578991,26.86,47.18,3.813854704
21.19473292,84.10209472,30.86,52.26,4.574336556
21.25036355,79.89166228,25.5,56.61,3.525497685
21.28529246,70.3033933,29.55,41.97,3.898958137
21.25323764,73.20300657,28.82,51.51,5.384575803
21.27886934,86.15776591,25.16,47.39,4.767886321
21.18911393,84.23305669,30.18,44.83,2.852358394
21.36050115,75.15877466,30.58,46.78,2.430411608
21.25935005,81.92395058,28.84,50.89,3.621522621
21.23844772,77.59148231,23.86,48.13,2.87535648
21.36079205,78.73092539,29.34,46.02,2.338268425
21.27267968,74.58396844,26.66,51.95,3.227190266
21.27096439,75.20773207,28.43,47.79,2.430411608
21.25092637,86.10321715,28.67,42.45,4.858347925
21.3043474,71.77046531,30.69,37.6,2.594425589
21.20860061,75.64097986,30.41,46.34,2.991830915
21.32459496,76.07060688,29.32,50.2,3.233180597
21.26608399,72.67640674,29.87,50.07,4.332942227
21.22215411,81.90294295,30.26,45.18,3.621522621
21.32262027,85.09184671,27.14,48.65,4.278164051
21.1256739,74.85946305,27.16,45.96,3.421594888
21.21340239,84.55176815,26.17,55.83,3.437446767
21.25522022,81.455077,29.25,46.09,3.731911319
21.36970474,86.61654346,26.48,54.47,4.759120387
21.2980689,81.20755066,28.79,54.62,3.426100944
21.12959456,81.58868075,25.12,54.41,3.731911319
21.13955225,71.11892983,29.59,43.28,2.196195417
21.28833761,75.60822649,28.69,49.64,2.747547718
21.35385895,81.49455284,27.62,54.05,3.731911319
21.14861276,77.48403486,28.17,48.14,2.87535648
21.33618615,79.68828837,32.47,39.61,3.249656771
21.26493544,70.40458152,31.75,53.79,4.399576081
21.34134467,78.43255981,28.29,45.16,2.611334883
21.15322744,78.40534241,31.57,33.64,2.611334883
21.37396606,71.75407681,23.12,48.48,2.594425589
21.30547943,84.97941071,28.59,45.87,4.278164051
21.2163685,79.11935889,27.6,41.76,3.318723911
21.27909964,71.03499366,28.27,44.01,2.196195417
21.20625066,75.14257624,24.22,48.29,2.430411608
21.26893464,79.99085333,27.79,49.65,3.525497685
21.15675616,75.83331854,33.01,41.3,2.991830915
21.15890252,81.18838016,24.49,48.04,3.426100944
21.1364706,74.31681386,30.18,52.37,3.132503621
21.25714629,69.9838004,24.92,49.62,3.429795945
21.256828,84.41636054,28.84,39.49,3.437446767
21.32501638,79.23011388,33.82,38.9,4.054185447
21.19807702,79.60339228,29.7,40.9,3.152687009
21.23295745,78.56542573,26.44,49.57,2.611334883
21.21354884,81.46375682,27.12,41.95,3.731911319
21.36574844,72.47766252,24.83,41,4.431852676
21.25212329,69.99436196,31,48.39,3.429795945
21.16968797,86.62514565,27.48,37.97,4.445251612
21.12904707,72.44489417,28.76,42.35,4.431852676
21.14975601,86.36512841,29.01,50.94,4.767886321
21.14257662,83.44485484,30.51,38.81,4.86904715
21.34941699,75.13430829,26.32,53.18,2.430411608
21.25028989,74.83677742,31.7,51.06,3.421594888
21.16149331,76.1371504,29.36,44.91,3.465850257
21.35351432,81.62906534,23.37,49.25,3.483377876
21.35162811,84.55229534,29.11,39.22,3.437446767
21.23692216,79.70427469,30.52,41.05,3.249656771
21.22582347,70.95707271,30.65,48.84,2.196195417
21.17469609,76.60873198,30.24,48.16,3.357980688
21.35468689,73.52256682,24.78,55.53,6.079071041
21.36632495,75.22947619,19.56,47.94,2.430411608
21.26357614,86.00802531,26.12,43.98,4.858347925
21.36734693,73.00115998,27.98,46.71,4.368790083
21.15484146,76.0537281,32.84,46.34,3.233180597
21.13620737,71.20067561,30.34,52.32,2.570534466
21.19552849,78.90124498,26.17,48.24,3.318723911
21.14429433,73.61287152,27.06,52.2,6.079071041
21.22145888,72.90318613,23.55,47.38,4.368790083
21.15187686,74.67204072,25.54,45.74,3.421594888
21.35818088,77.22950506,31.91,49.22,2.781062928
21.34534027,83.06902656,34.62,49.87,3.774607057
21.23335239,84.72772885,31.59,47.93,3.077301031
21.26957326,71.16692591,28.29,41.12,2.570534466
21.16268357,74.59078359,27.02,46.13,3.227190266
21.14163832,73.53041294,30.71,42.06,6.079071041
21.28894935,78.17336386,30.63,38.85,2.551050304
21.30573568,80.4157143,25.01,51.13,2.164520988
21.33624984,74.23910492,29.99,39.73,3.132503621
21.21330911,76.09709818,23.59,47.97,3.233180597
21.17933839,70.55006189,27.23,50.34,4.399576081
21.19074284,77.18842347,25.88,39.09,2.781062928
21.13399446,82.45377122,23.7,45.15,3.744358859
21.15536693,82.29584276,24.92,45.04,3.736629336
21.3479802,77.95570761,27.6,50.39,2.200773953
21.36269158,81.48922066,28.2,46.21,3.731911319
21.21967071,75.41430017,30.07,39.02,2.747547718
21.2754279,80.84146349,31.08,49.7,2.265434722
21.21594873,75.21807574,28.98,48.22,2.430411608
21.34914574,77.35700336,29.34,36.52,2.781062928
21.26699411,84.83759397,22.24,48.37,3.077301031
21.26924036,72.10459302,25.54,41.92,1.909615719
21.14637624,86.12988034,27.99,46.1,4.767886321
21.25043597,83.40879582,22.42,48.71,4.86904715
21.12589632,74.97831928,29.96,38.29,2.775984646
21.3155552,83.02787161,26.2,36.28,3.774607057
21.23155772,83.05732647,31.74,43.03,3.774607057
21.13035781,83.39076364,25.89,47.33,4.86904715
21.12915289,85.63072896,24.74,50.99,4.878397819
21.23806023,83.5108182,27.72,47.38,4.86904715
21.31404286,82.55699299,25.11,38.16,3.744358859
21.33684239,75.31737257,28.59,50.85,2.430411608
21.13240302,73.81346928,27.55,48.39,4.63398684
21.27520995,77.20553319,31.91,41.53,2.781062928
21.34344799,70.84932146,25.03,42.51,4.74602568
21.2314038,84.48551488,29.3,44.38,3.437446767
21.31940963,80.95356201,27.6,48.46,2.784699914
21.36108655,70.16395547,24.62,48.8,3.898958137
21.28846222,82.30580254,26.46,46.78,3.736629336
21.20459178,84.8325703,28.76,48.31,3.077301031
21.26582326,78.53337151,30.13,46.95,2.611334883
21.31355135,82.69583075,24.89,53.99,3.550922443
21.15712475,76.95103888,31.02,52.23,2.769770515
21.1558883,84.35783146,34.74,42.53,2.852358394
21.30956087,75.32013877,28.46,45.52,2.430411608
21.18377131,75.05526787,29.11,49.37,2.775984646
21.35218738,74.5439822,26.06,42.39,3.227190266
21.27157926,77.70896354,30.99,40.86,2.46778615
21.23475454,86.71957895,30.9,39.3,4.445251612
21.12645944,81.14630662,28.62,49.26,3.426100944
21.36988546,70.4278029,25.97,42.9,4.399576081
21.18846643,82.62108338,34.24,41.48,3.744358859
21.34506609,81.45808096,29.55,49.72,3.731911319
21.36216341,69.7544996,31.64,46.2,3.140553465
21.25922189,85.21070449,28.58,53.45,4.313491301
21.19848287,82.06410288,34.37,40.15,3.621522621
21.36210992,75.50648853,28.05,45.46,2.747547718
21.34166919,76.90846321,23.8,46.57,2.769770515
21.256734,82.46797728,26.36,55.89,3.744358859
21.13341197,83.25176462,25.6,43.13,4.050714438
21.57731361,70.97551241,32.81,46.18,2.369551885
21.5761393,81.46637198,25.38,49.84,3.61680238
21.37852673,84.76682635,23.96,51.01,4.343621144
21.4831313,75.85294086,33.65,44.71,3.336789533
21.5977538,72.95864122,31.05,55.39,4.046362319
21.40790257,86.2058362,31.21,45.22,4.882380777
21.38275963,76.56790351,24.38,37.05,3.762341144
21.58269334,73.60937963,26.15,55.68,7.200891494
21.41951305,86.34523987,29.28,46.78,4.882380777
21.60796377,83.93860904,27.22,42.89,3.802049056
21.44403793,70.93921371,24.37,45.61,2.369551885
21.55249225,85.15461038,30.87,47.55,4.14789586
21.55525789,79.26036889,26.64,46.61,3.274905472
21.42902504,76.12322267,29.07,42.97,3.143106927
21.37582241,70.3313998,25.46,46.75,4.021805413
21.54916508,84.97877859,30.36,51.69,4.032570083
21.46558844,70.21864781,29.98,49.89,4.021805413
21.42334106,75.88281244,27.06,47.79,3.143106927
21.5748237,84.96486206,26.86,41.54,4.032570083
21.53904788,76.26007626,26.62,39.37,3.533429919
21.44523474,78.05684856,26.96,40.88,2.386789006
21.51380518,75.14023872,26.64,57.37,2.994697598
21.49176131,86.6444214,25.46,43.3,4.271466954
21.37984848,72.57788486,26.41,46.02,4.22465881
21.57119363,76.46498318,33.45,33.71,3.762341144
21.45795229,84.62057057,28.84,44.97,3.642871777
21.61429072,82.88093227,27.5,47.49,4.041770301
21.58950591,75.97048657,28.08,39.27,3.143106927
21.62456239,76.72592204,32.67,54.72,3.940344988
21.51484004,82.23775643,32.01,48.55,3.23321957
21.51300216,73.30662184,27.86,43.54,8.165885371
21.49795074,80.1482613,26.68,45.71,2.8348988
21.46625225,84.90791244,24.4,48.11,4.032570083
21.53370595,81.21698475,27.34,43.64,4.139165693
21.45869857,73.7371409,29.99,43.15,6.84809251
21.51044819,78.57321443,23.92,46.37,3.114492258
21.41262535,78.14394353,23.44,44.78,2.625174775
21.53211154,71.49486593,29.94,50.53,1.473225889
21.52848847,78.87873994,32.31,43.04,3.199461581
21.57071458,81.90002532,31.77,45.13,2.921763113
21.55133947,86.39818493,23.51,36.13,4.210783927
21.58747121,76.92060924,32.8,46.83,4.059891422
21.50443774,73.84163227,24.47,50.28,6.84809251
21.58169231,79.43011106,25.57,48.84,2.973570805
21.40644722,78.68832619,29.38,43.73,2.938949295
21.55300723,73.14868295,29.95,40.59,8.165885371
21.44481371,84.43939698,23.89,44.99,3.642871777
21.42556311,77.92050267,33.99,44.12,2.386789006
21.53153602,86.80362106,29.04,47.47,4.271466954
21.45328164,72.70892132,24.06,43.34,4.820193622
21.54351956,80.91532974,25.27,43.29,2.597960706
21.38055307,85.72448241,29.73,38.13,3.888370854
21.52347418,74.36589535,29.53,50.91,3.377816925
21.4133325,74.8887588,32.56,49.92,3.532370003
21.59678155,70.7606274,29.79,49.72,3.418667827
21.46714404,70.33012139,25.15,44.3,4.021805413
21.45739401,79.51187437,23.82,47.97,2.973570805
21.49714454,84.82326312,24.53,43.46,4.343621144
21.4476787,79.91922797,27.89,51.3,3.429857827
21.51442121,69.63088208,29.28,47.12,2.862646513
21.51526585,79.8777036,20.83,55.17,3.429857827
21.39255729,77.12194504,26.38,41,4.059891422
21.61327314,80.69142302,34.28,56.74,2.03516524
21.52982788,83.22907608,25.62,54.57,4.546719001
21.44253705,73.13619082,29.95,59.5,8.165885371
21.55423248,84.99305444,26.87,55.32,4.032570083
21.46419515,76.87669148,25.83,39.03,4.059891422
21.43239335,81.00652427,29.54,46.65,2.597960706
21.46794873,84.74095686,32.66,45.65,4.343621144
21.55148521,76.34384071,24.32,45.2,3.533429919
21.56251098,76.9715549,29.59,50.09,4.059891422
21.62097211,75.61921436,22.97,46.14,2.636994937
21.53296226,84.85008444,23.86,36.1,4.343621144
21.53028528,70.75350072,28.78,47.86,3.418667827
21.40835352,74.28083439,25.14,44.93,3.377816925
21.50424984,74.15868016,24.69,47.32,3.377816925
21.5824755,78.39654577,29.93,46.69,3.114492258
21.46662532,86.93651122,28.27,48.92,4.838610664
21.43286497,76.41516018,29.62,47.78,3.762341144
21.55983445,69.79638684,32.05,49.67,2.862646513
21.62380885,73.12155436,29.26,48.52,4.046362319
21.37631404,69.52895857,28.21,40.04,2.942811003
21.59981657,74.96080821,27.45,47.56,3.532370003
21.53498237,72.46047794,25.82,45.95,4.22465881
21.40637202,83.41834399,27.15,51.19,4.349877857
21.55175267,75.82807677,29.9,39.18,3.336789533
21.42284769,84.86707794,27.26,44.43,4.343621144
21.54529756,70.77400912,27.43,50.51,3.418667827
21.53641863,79.52678029,25.66,51.94,2.973570805
21.53943718,69.96245924,23.36,44.41,2.837737317
21.58751327,70.71360856,26.87,42.83,3.418667827
21.40303132,81.9342209,24.98,53.89,2.921763113
21.61099818,80.59322558,28.6,39.68,2.633630882
21.48221267,84.86038389,27.78,52.46,4.343621144
21.42451176,76.75563062,31.3,47.74,3.940344988
21.52011333,74.44309252,28.6,39.27,3.29358468
21.61682887,75.48271779,28.86,50.65,2.636994937
21.44684894,83.81674021,32.23,40.42,4.223704699
21.54644933,73.62929363,26.08,43.24,6.84809251
21.48626679,73.4070688,29.18,47.27,7.200891494
21.43688613,85.74035387,29.44,48.96,3.888370854
21.50682473,78.9171737,24.88,40.24,3.199461581
21.56863355,80.52340152,30.3,38.65,2.633630882
21.44127208,76.70506789,35.37,46.11,3.940344988
21.47769155,71.90966502,25.39,43.84,1.890954589
21.54875244,86.81244368,25.64,46.78,4.271466954
21.38337498,84.20546178,27.97,50.76,3.285392758
21.57267999,75.58111302,28.85,45.86,2.636994937
21.57516534,81.85601362,31.34,44.32,3.080447417
21.48161605,70.53230789,28.84,52.25,3.562688205
21.53850956,83.7286144,24.83,50.43,4.223704699
21.42593102,72.78536191,31.05,40.66,4.820193622
21.49285939,77.55042475,23.54,48.24,4.118902669
21.59107317,79.66468626,34.61,44.28,3.051535705
21.48332026,70.92359829,26.29,45.57,2.369551885
21.49314313,69.66970227,26.96,40.4,2.862646513
21.56400173,74.4528805,28.38,47.95,3.29358468
21.52418715,70.67271999,29.18,40.45,3.418667827
21.5615452,79.7724308,22.64,43.14,3.051535705
21.41309467,70.73085527,30.24,50.89,3.418667827
21.38902606,85.97321182,23.91,49.32,4.52931852
21.39744936,80.70751735,27.1,52.18,2.03516524
21.54750361,78.79675776,33.36,49.95,2.938949295
21.60389104,78.20098467,29.48,42.19,2.625174775
21.46986427,84.36901992,32.59,50.45,3.285392758
21.38360868,85.55776246,32.52,50.83,3.942752187
21.43670507,87.12354225,27.87,49.69,4.838610664
21.61400585,86.62423955,27.37,44.7,4.210783927
21.38695422,79.13234345,37.6,53.59,3.274905472
21.38624085,78.26199053,29.69,45.11,2.625174775
21.48174997,81.90807841,33.17,49.4,2.921763113
21.57648997,77.7791131,26.78,39.37,2.658729492
21.46823935,73.5439804,29.25,43.84,7.200891494
21.45822574,76.86746997,30.88,43.09,3.940344988
21.52173401,84.25075239,29.66,52.14,3.285392758
21.48987435,86.27340524,29.66,50.43,4.882380777
21.39887095,77.93261585,31.06,40.14,2.386789006
21.45757613,84.24035295,32.34,42.35,3.285392758
21.6168086,72.55045562,31.05,53.21,4.22465881
21.42147788,71.59303845,26.15,33.61,1.473225889
21.59964777,84.21789236,30.99,47.56,3.285392758
21.82073988,73.13943044,24.88,43.56,2.744075157
21.81128132,72.71720076,25.67,42.66,3.958425685
21.80531942,86.96970557,28.92,47.73,4.895685301
21.69071712,86.88446926,29,50.11,4.895685301
21.65966786,73.00082928,30.2,39.99,2.812604572
21.71338488,86.18011525,26.21,43.33,4.882934267
21.65346891,74.86599139,23.97,56.73,4.163713955
21.85788822,72.46235437,30.75,36.27,3.472542109
21.71183585,78.3435794,27.91,37.88,3.339115607
21.68284649,73.63727107,31.92,41.5,4.861577174
21.62985627,75.27990257,30.03,43.47,3.542213801
21.8335429,84.64727824,29.74,47.51,3.889068465
21.81172207,70.21850559,26.42,52.7,2.154903841
21.75155838,86.08414984,29.6,54.22,4.516279898
21.71205162,87.8794245,25.67,58.5,5.031661419
21.69463122,71.18643817,28.9,38.32,2.477341694
21.67275759,72.851605,29.06,41.23,3.958425685
21.67638105,86.75200296,26.26,43.73,4.446612562
21.86430046,73.57702529,30.49,43.14,4.812351022
21.66240065,79.18842415,29.85,51.07,3.711189674
21.74005278,84.82959051,35.11,47.48,3.889068465
21.76971816,70.09557807,29.85,41.28,2.925848527
21.75061777,76.57177501,24.3,53.13,3.021085293
21.64615301,69.92840225,28.29,47.27,2.925848527
21.83249699,85.6344072,27.35,48.6,4.79874788
21.80442835,82.32466614,26.52,43.92,2.98384999
21.6751988,69.93866068,32.43,49.44,2.925848527
21.65170178,69.67491094,25.23,46.25,2.698863451
21.83117395,85.0883178,29.6,51.09,3.679418074
21.74234375,74.28290981,30.85,49.59,3.949486262
21.65392096,81.83685755,29.32,45.11,3.127885889
21.84946618,74.9862412,25.61,39.06,3.757855465
21.79289383,80.12836421,29.44,46.25,2.299845693
21.85418564,81.41266263,27.33,59.72,3.691122706
21.63570081,73.76901495,29.28,49.29,4.861577174
21.6692912,84.01975649,24.57,49.72,4.859351663
21.70319675,72.94301674,28.23,53.54,2.812604572
21.66771439,69.56960562,32.04,36.73,2.979734114
21.77582388,86.34086962,31.34,50.06,4.882934267
21.63284222,79.96589539,29.66,46.37,3.13266013
21.83130862,83.66765415,25.51,47.67,4.609320743
21.77104936,80.35617213,29.25,44.52,2.299845693
21.71456632,75.31497795,27.09,43.76,3.542213801
21.68493785,76.18158833,25.86,51.75,3.160743774
